ID,preco_compra,quartos,banheiros,tamanho_imovel,tamanho_terreno,andares,frente_mar,nivel_vista,condicao,nivel_design,ano_construcao,ano_reforma,codigo_postal,latitude,longitude,mes_venda,estacao_venda,dormitorio_tipo,idade_imovel,reformado,preco_medio,status,preco_venda,lucro
5104500020,250000.0,2,2,1088,1360,2,Não,0,regular,7,1983,Sem reforma,98034,47.7094,-122.213,6,Verão,apart,antigo,Não,522211.4327808471,Sim,275000.0,25000.0
5438000080,264950.0,3,2,1400,10853,1,Não,0,boa,7,1964,Sem reforma,98055,47.4433,-122.194,12,Inverno,apart,antigo,Não,307650.9423076923,Sim,304692.5,39742.5
1498301213,384000.0,3,3,1540,1564,2,Não,0,regular,7,1998,Sem reforma,98144,47.586,-122.313,3,Primavera,apart,antigo,Não,596408.3647058824,Sim,422400.00000000006,38400.00000000006
5127000430,320000.0,4,2,1730,9520,1,Não,0,boa,7,1971,Sem reforma,98059,47.4756,-122.157,12,Inverno,casa,antigo,Não,495062.5483870968,Sim,368000.0,48000.0
3336001946,263300.0,2,1,900,4500,1,Não,0,regular,7,1951,Sem reforma,98118,47.5273,-122.265,3,Primavera,apart,antigo,Não,420891.81563126255,Sim,289630.0,26330.0
5253300387,215000.0,3,1,860,6635,1,Não,0,regular,6,1952,Sem reforma,98133,47.7508,-122.339,1,Inverno,apart,antigo,Não,388946.9731958763,Sim,236500.00000000003,21500.00000000003
8662500130,251100.0,4,3,1790,5257,2,Não,0,regular,7,1996,Sem reforma,98030,47.3849,-122.204,12,Inverno,casa,antigo,Não,297939.22134387353,Sim,276210.0,25110.0
1770000130,435000.0,3,2,1750,16748,1,Não,0,regular,7,1978,Sem reforma,98072,47.7421,-122.089,11,Outono,apart,antigo,Não,570583.3125,Sim,478500.00000000006,43500.00000000006
862000020,800000.0,6,1,1430,20620,2,Não,0,regular,7,1954,Sem reforma,98004,47.6255,-122.209,2,Inverno,casa,antigo,Não,1355386.9365079366,Sim,880000.0000000001,80000.00000000012
7199100020,555000.0,3,2,1570,15500,1,Não,0,boa,7,1968,Sem reforma,98052,47.6916,-122.122,7,Verão,apart,antigo,Não,646326.823117338,Sim,638250.0,83250.0
7504010780,605000.0,4,3,2260,11900,2,Não,0,regular,9,1976,Sem reforma,98074,47.6415,-122.057,12,Inverno,casa,antigo,Não,689491.7172413793,Sim,665500.0,60500.0
8682260470,437000.0,2,2,1440,4225,1,Não,0,regular,8,2005,Sem reforma,98053,47.7143,-122.032,6,Verão,apart,novo,Não,677303.8905472637,Sim,480700.00000000006,43700.00000000006
4122700020,850000.0,5,2,2310,13430,1,Não,0,boa,8,1966,Sem reforma,98004,47.6395,-122.203,7,Verão,casa,antigo,Não,1355386.9365079366,Sim,977499.9999999999,127499.99999999988
7229800430,379500.0,3,3,1830,25641,2,Não,0,regular,8,1989,Sem reforma,98059,47.4786,-122.112,7,Verão,apart,antigo,Não,495062.5483870968,Sim,417450.00000000006,37950.00000000006
9834201470,303000.0,2,2,1000,1075,2,Não,0,regular,7,2007,Sem reforma,98144,47.5708,-122.288,12,Inverno,apart,novo,Não,596408.3647058824,Sim,333300.0,30300.0
8651430780,178000.0,3,1,840,6500,1,Não,0,excelente,6,1969,Sem reforma,98042,47.3704,-122.08,7,Verão,apart,antigo,Não,311958.99268738576,Sim,213600.0,35600.0
1432400345,144000.0,3,1,1250,8314,1,Não,0,regular,6,1958,Sem reforma,98058,47.4522,-122.178,4,Primavera,apart,antigo,Não,354699.78713968955,Sim,158400.0,14400.0
1138000250,350000.0,3,2,980,7790,1,Não,0,excelente,7,1969,Sem reforma,98034,47.7141,-122.213,5,Inverno,apart,antigo,Não,522211.4327808471,Sim,420000.0,70000.0
4399210130,225500.0,2,2,1590,11276,1,Não,0,boa,7,1972,Sem reforma,98002,47.3177,-122.21,6,Verão,apart,antigo,Não,234606.7157360406,Sim,259324.99999999997,33824.99999999997
7272000980,279000.0,3,2,1750,9623,1,Não,0,regular,7,1962,Sem reforma,98198,47.3997,-122.313,2,Inverno,apart,antigo,Não,305269.4072727273,Sim,306900.0,27900.0
561500290,315000.0,3,2,1660,37642,1,Não,0,boa,7,1991,Sem reforma,98022,47.2559,-122.007,7,Verão,apart,antigo,Não,315709.30341880344,Sim,362250.0,47250.0
3905080280,529000.0,3,3,1880,4499,2,Não,0,regular,8,1993,Sem reforma,98029,47.5664,-121.999,3,Primavera,apart,antigo,Não,612202.528125,Sim,581900.0,52900.0
2426049174,481500.0,3,3,1840,10500,2,Não,0,regular,7,1993,Sem reforma,98034,47.7326,-122.234,10,Outono,apart,antigo,Não,522211.4327808471,Sim,529650.0,48150.0
9407600250,211000.0,3,2,1060,7412,1,Não,0,regular,7,1987,Sem reforma,98038,47.3897,-122.051,3,Primavera,apart,antigo,Não,367328.5928449744,Sim,232100.00000000003,21100.00000000003
7955050170,455000.0,3,3,1790,7500,1,Não,0,regular,7,1973,Sem reforma,98034,47.7321,-122.198,4,Primavera,apart,antigo,Não,522211.4327808471,Sim,500500.00000000006,45500.00000000006
5406500170,645000.0,4,3,2780,4200,2,Não,0,regular,8,2001,Sem reforma,98075,47.5989,-122.039,10,Outono,casa,novo,Não,791444.187150838,Sim,709500.0,64500.0
2011000010,257950.0,3,2,1370,5858,1,Não,0,regular,7,1987,Sem reforma,98198,47.3815,-122.313,5,Inverno,apart,antigo,Não,305269.4072727273,Sim,283745.0,25795.0
8016250080,245000.0,3,3,1610,7223,2,Não,0,regular,7,1994,Sem reforma,98030,47.3661,-122.173,7,Verão,apart,antigo,Não,297939.22134387353,Sim,269500.0,24500.0
2310000430,284000.0,3,3,1580,7034,1,Não,0,boa,7,1989,Sem reforma,98038,47.3564,-122.04,5,Inverno,apart,antigo,Não,367328.5928449744,Sim,326600.0,42600.0
3249500020,625000.0,3,3,2750,35000,2,Não,0,regular,9,1993,Sem reforma,98077,47.75,-122.024,4,Primavera,apart,antigo,Não,682639.9285714285,Sim,687500.0,62500.0
8651442810,152000.0,3,1,920,4875,1,Não,0,boa,7,1978,Sem reforma,98042,47.3623,-122.09,7,Verão,apart,antigo,Não,311958.99268738576,Sim,174800.0,22800.0
8564500020,322000.0,3,1,960,10181,1,Não,0,regular,7,1961,Sem reforma,98034,47.7231,-122.229,1,Inverno,apart,antigo,Não,522211.4327808471,Sim,354200.0,32200.0
2698200010,165000.0,3,1,1380,7334,1,Não,0,regular,7,1981,Sem reforma,98055,47.4339,-122.192,5,Inverno,apart,antigo,Não,307650.9423076923,Sim,181500.00000000003,16500.00000000003
104560010,278500.0,4,3,1940,6206,2,Não,0,regular,7,1990,Sem reforma,98023,47.3063,-122.359,6,Verão,casa,antigo,Não,288438.44105691055,Sim,306350.0,27850.0
5710610430,517500.0,3,2,1810,10625,1,Não,0,regular,8,1973,Sem reforma,98027,47.5322,-122.049,3,Primavera,apart,antigo,Não,617141.4209245743,Sim,569250.0,51750.0
34000005,343566.0,2,1,1100,4200,1,Não,0,regular,7,1954,Sem reforma,98136,47.5312,-122.392,6,Verão,apart,antigo,Não,551688.6730038023,Sim,377922.60000000003,34356.600000000035
3298300130,474905.0,4,2,1340,6200,1,Não,0,excelente,6,1959,Sem reforma,98008,47.6214,-122.119,2,Inverno,casa,antigo,Não,645507.3780918728,Sim,569886.0,94981.0
2344300122,900000.0,3,4,2620,7215,1,Não,0,boa,8,1980,Sem reforma,98004,47.5836,-122.2,8,Inverno,apart,antigo,Não,1355386.9365079366,Sim,1034999.9999999999,134999.99999999988
3904901330,449950.0,3,3,1610,5159,2,Não,0,regular,7,1985,Sem reforma,98029,47.5675,-122.019,8,Inverno,apart,antigo,Não,612202.528125,Sim,494945.00000000006,44995.00000000006
7524100280,259000.0,4,2,1490,7560,2,Não,0,regular,7,1966,Sem reforma,98198,47.3684,-122.318,6,Verão,casa,antigo,Não,305269.4072727273,Sim,284900.0,25900.0
2473390440,340000.0,3,3,1900,8125,1,Não,0,regular,7,1969,Sem reforma,98058,47.4564,-122.162,12,Inverno,apart,antigo,Não,354699.78713968955,Sim,374000.00000000006,34000.00000000006
9477730080,377000.0,3,2,1680,7389,1,Não,0,regular,8,1979,Sem reforma,98056,47.5199,-122.184,12,Inverno,apart,antigo,Não,421807.0866336634,Sim,414700.00000000006,37700.00000000006
3300760020,595000.0,3,2,1530,6773,1,Não,0,boa,8,1984,Sem reforma,98033,47.6653,-122.194,8,Inverno,apart,antigo,Não,803791.958236659,Sim,684250.0,89250.0
9264901680,188000.0,3,2,1660,7350,1,Não,0,excelente,8,1979,Sem reforma,98023,47.3118,-122.337,3,Primavera,apart,antigo,Não,288438.44105691055,Sim,225600.0,37600.0
5694000768,550000.0,3,3,1700,1481,3,Não,0,regular,8,2002,Sem reforma,98103,47.6598,-122.349,9,Outono,apart,novo,Não,584868.7228714525,Sim,605000.0,55000.0
8732190460,260000.0,3,2,1680,8725,1,Não,0,regular,8,1978,Sem reforma,98023,47.3107,-122.397,5,Inverno,apart,antigo,Não,288438.44105691055,Sim,286000.0,26000.0
723099028,320000.0,3,2,1550,34175,1,Não,0,regular,7,1999,Sem reforma,98045,47.4855,-121.698,6,Verão,apart,antigo,Não,440539.3561643836,Sim,352000.0,32000.0
1133000050,362000.0,4,3,2360,7370,1,Não,0,regular,7,1985,Sem reforma,98125,47.7201,-122.308,4,Primavera,casa,antigo,Não,471731.67741935485,Sim,398200.00000000006,36200.00000000006
2770601462,503500.0,3,3,1810,1750,2,Não,0,regular,7,1997,Sem reforma,98199,47.6513,-122.386,4,Primavera,apart,antigo,Não,792571.0981012658,Sim,553850.0,50350.0
126039323,417500.0,5,2,2060,10911,1,Não,0,boa,7,1954,Sem reforma,98177,47.7767,-122.365,2,Inverno,casa,antigo,Não,677390.8464566929,Sim,480124.99999999994,62624.99999999994
9512500460,525000.0,3,2,1560,9350,1,Não,0,boa,7,1969,Sem reforma,98052,47.6729,-122.148,7,Verão,apart,antigo,Não,646326.823117338,Sim,603750.0,78750.0
2206500430,525000.0,4,2,1710,10440,1,Não,0,boa,7,1955,Sem reforma,98006,47.5756,-122.158,7,Verão,casa,antigo,Não,857875.3469387755,Sim,603750.0,78750.0
9477001410,425500.0,4,2,1520,10630,1,Não,0,boa,7,1967,Sem reforma,98034,47.7347,-122.193,2,Inverno,casa,antigo,Não,522211.4327808471,Sim,489324.99999999994,63824.99999999994
1545808370,245000.0,3,3,1700,8100,1,Não,0,regular,7,1980,Sem reforma,98038,47.3601,-122.046,4,Primavera,apart,antigo,Não,367328.5928449744,Sim,269500.0,24500.0
1843130980,284000.0,4,3,2000,5390,2,Não,0,regular,7,2003,Sem reforma,98042,47.3732,-122.129,5,Inverno,casa,novo,Não,311958.99268738576,Sim,312400.0,28400.0
8656800190,280000.0,3,2,2080,87991,1,Não,0,regular,6,1970,Sem reforma,98014,47.6724,-121.865,10,Outono,apart,antigo,Não,455715.6260162602,Sim,308000.0,28000.0
2205500080,483300.0,4,2,1210,11100,1,Não,0,boa,7,1955,Sem reforma,98006,47.5747,-122.145,6,Verão,casa,antigo,Não,857875.3469387755,Sim,555795.0,72495.0
2310010050,274950.0,3,3,1570,8767,1,Não,0,regular,7,1990,Sem reforma,98038,47.3568,-122.038,4,Primavera,apart,antigo,Não,367328.5928449744,Sim,302445.0,27495.0
9407102360,309212.0,3,2,1150,9600,1,Não,0,regular,7,1979,Sem reforma,98045,47.4434,-121.774,6,Verão,apart,antigo,Não,440539.3561643836,Sim,340133.2,30921.20000000001
104510440,219950.0,3,3,1500,7615,1,Não,0,regular,7,1984,Sem reforma,98023,47.3146,-122.351,6,Verão,apart,antigo,Não,288438.44105691055,Sim,241945.00000000003,21995.00000000003
9412710440,305000.0,4,3,2030,8600,1,Não,0,boa,7,1977,Sem reforma,98042,47.3942,-122.16,4,Primavera,casa,antigo,Não,311958.99268738576,Sim,350750.0,45750.0
7760400420,255000.0,3,2,1590,8670,1,Não,0,regular,7,1994,Sem reforma,98042,47.3725,-122.073,7,Verão,apart,antigo,Não,311958.99268738576,Sim,280500.0,25500.0
8651443190,199500.0,3,2,1160,5200,1,Não,0,boa,7,1977,Sem reforma,98042,47.3643,-122.09,12,Inverno,apart,antigo,Não,311958.99268738576,Sim,229424.99999999997,29924.99999999997
4038700190,527000.0,4,3,2380,5250,1,Não,0,boa,7,1961,Sem reforma,98008,47.6164,-122.115,9,Outono,casa,antigo,Não,645507.3780918728,Sim,606050.0,79050.0
2329800430,254000.0,3,3,1660,8188,2,Não,0,boa,7,1988,Sem reforma,98042,47.3766,-122.115,2,Inverno,apart,antigo,Não,311958.99268738576,Sim,292100.0,38100.0
3630120050,565000.0,2,2,1670,4008,1,Não,0,regular,9,2005,Sem reforma,98029,47.5539,-122.001,6,Verão,apart,novo,Não,612202.528125,Sim,621500.0,56500.0
8563000470,585000.0,4,3,1860,8117,1,Não,0,boa,8,1966,Sem reforma,98008,47.6228,-122.104,7,Verão,casa,antigo,Não,645507.3780918728,Sim,672750.0,87750.0
8645530010,295000.0,3,2,1400,7384,1,Não,0,regular,7,1979,Sem reforma,98058,47.4655,-122.174,3,Primavera,apart,antigo,Não,354699.78713968955,Sim,324500.0,29500.0
2141300420,775000.0,3,3,2850,14800,1,Não,0,boa,9,1976,Sem reforma,98006,47.559,-122.146,6,Verão,apart,antigo,Não,857875.3469387755,Sim,891249.9999999999,116249.99999999988
9407101900,280000.0,3,1,1370,11050,1,Não,0,regular,7,1981,Sem reforma,98045,47.4485,-121.776,7,Verão,apart,antigo,Não,440539.3561643836,Sim,308000.0,28000.0
9421500010,442500.0,4,3,1970,7902,1,Não,0,regular,8,1960,Sem reforma,98125,47.7249,-122.298,2,Inverno,casa,antigo,Não,471731.67741935485,Sim,486750.00000000006,44250.00000000006
3759500006,610000.0,4,3,2300,10843,2,Não,0,excelente,8,1955,Sem reforma,98033,47.6988,-122.202,10,Outono,casa,antigo,Não,803791.958236659,Sim,732000.0,122000.0
4221270290,544900.0,3,3,1990,4936,2,Não,0,regular,8,2004,Sem reforma,98075,47.5911,-122.018,11,Outono,apart,novo,Não,791444.187150838,Sim,599390.0,54490.0
1775801405,557500.0,4,3,2390,38258,2,Não,0,regular,8,2001,Sem reforma,98072,47.7433,-122.094,12,Inverno,casa,novo,Não,570583.3125,Sim,613250.0,55750.0
3575302575,532500.0,3,3,2160,7500,1,Não,1,regular,7,1979,Sem reforma,98074,47.6188,-122.064,8,Inverno,apart,antigo,Não,689491.7172413793,Sim,585750.0,53250.0
8121200460,530000.0,3,3,2030,10958,2,Não,0,regular,8,1983,Sem reforma,98052,47.7251,-122.11,11,Outono,apart,antigo,Não,646326.823117338,Sim,583000.0,53000.0
2461900609,346100.0,3,3,1400,2036,2,Não,0,regular,7,2003,Sem reforma,98136,47.5516,-122.382,7,Verão,apart,novo,Não,551688.6730038023,Sim,380710.00000000006,34610.00000000006
3298600440,260000.0,4,3,2320,16800,2,Não,0,boa,9,1977,Sem reforma,98092,47.2959,-122.166,8,Inverno,casa,antigo,Não,334921.0626780627,Sim,299000.0,39000.0
643300010,365000.0,3,2,1410,9150,1,Não,0,excelente,7,1959,Sem reforma,98006,47.5683,-122.178,8,Inverno,apart,antigo,Não,857875.3469387755,Sim,438000.0,73000.0
224069102,615000.0,3,2,1860,42800,1,Não,0,boa,7,1983,Sem reforma,98075,47.5898,-122.004,9,Outono,apart,antigo,Não,791444.187150838,Sim,707250.0,92250.0
8856960050,318400.0,4,3,1820,6916,2,Não,0,regular,7,1994,Sem reforma,98038,47.3862,-122.029,7,Verão,casa,antigo,Não,367328.5928449744,Sim,350240.0,31840.0
1839910470,450000.0,3,2,1540,7490,1,Não,0,excelente,7,1971,Sem reforma,98034,47.7222,-122.177,4,Primavera,apart,antigo,Não,522211.4327808471,Sim,540000.0,90000.0
3668000670,200000.0,3,2,1430,7905,1,Não,0,boa,7,1988,Sem reforma,98092,47.2757,-122.145,3,Primavera,apart,antigo,Não,334921.0626780627,Sim,229999.99999999997,29999.99999999997
1274500420,234000.0,3,1,1010,8906,1,Não,0,excelente,7,1968,Sem reforma,98042,47.3627,-122.108,9,Outono,apart,antigo,Não,311958.99268738576,Sim,280800.0,46800.0
3432500980,410000.0,4,3,2060,7283,1,Não,0,regular,8,1963,2013,98155,47.7435,-122.317,7,Verão,casa,antigo,Sim,424819.3665158371,Sim,451000.00000000006,41000.00000000006
7940700050,475000.0,3,3,1920,4534,2,Não,0,regular,8,1986,Sem reforma,98034,47.7144,-122.204,2,Inverno,apart,antigo,Não,522211.4327808471,Sim,522500.00000000006,47500.00000000006
7558750190,573000.0,4,3,2150,9520,2,Não,0,boa,8,1979,Sem reforma,98052,47.6885,-122.113,7,Verão,casa,antigo,Não,646326.823117338,Sim,658950.0,85950.0
3395040440,330000.0,3,3,1660,2890,2,Não,0,regular,7,2001,Sem reforma,98108,47.5434,-122.293,3,Primavera,apart,novo,Não,356249.7513513513,Sim,363000.00000000006,33000.00000000006
5113260430,280000.0,3,2,1280,7633,1,Não,0,regular,7,1991,Sem reforma,98038,47.3883,-122.05,3,Primavera,apart,antigo,Não,367328.5928449744,Sim,308000.0,28000.0
6844703135,580000.0,4,2,1780,5100,1,Não,0,regular,7,1953,Sem reforma,98115,47.6944,-122.288,3,Primavera,casa,antigo,Não,621664.1822916666,Sim,638000.0,58000.0
8899000190,301000.0,3,2,1840,7200,1,Não,0,boa,7,1968,Sem reforma,98055,47.456,-122.209,12,Inverno,apart,antigo,Não,307650.9423076923,Sim,346150.0,45150.0
3275760190,600000.0,4,2,1740,7700,1,Não,0,excelente,7,1968,Sem reforma,98008,47.6259,-122.111,6,Verão,casa,antigo,Não,645507.3780918728,Sim,720000.0,120000.0
5104530430,366000.0,3,3,2370,4375,2,Não,0,regular,8,2006,Sem reforma,98038,47.354,-121.999,2,Inverno,apart,novo,Não,367328.5928449744,Sim,402600.00000000006,36600.00000000006
5468770250,303000.0,4,3,2100,6783,2,Não,0,regular,8,2003,Sem reforma,98042,47.3504,-122.141,8,Inverno,casa,novo,Não,311958.99268738576,Sim,333300.0,30300.0
4318200440,432000.0,3,3,1470,1578,2,Não,0,regular,8,2007,Sem reforma,98136,47.5388,-122.387,5,Inverno,apart,novo,Não,551688.6730038023,Sim,475200.00000000006,43200.00000000006
321049090,254000.0,5,2,2080,16117,1,Não,0,excelente,7,1959,Sem reforma,98001,47.3424,-122.289,6,Verão,casa,antigo,Não,281872.41782729805,Sim,304800.0,50800.0
3275750290,480000.0,3,2,1460,7860,1,Não,0,excelente,7,1967,Sem reforma,98008,47.6233,-122.108,3,Primavera,apart,antigo,Não,645507.3780918728,Sim,576000.0,96000.0
2273600460,536000.0,3,2,1530,8503,1,Não,0,boa,7,1983,Sem reforma,98033,47.6872,-122.185,1,Inverno,apart,antigo,Não,803791.958236659,Sim,616400.0,80400.0
1330900250,550000.0,3,3,1980,40887,1,Não,0,boa,8,1980,Sem reforma,98052,47.6478,-122.029,5,Inverno,apart,antigo,Não,646326.823117338,Sim,632500.0,82500.0
1099600250,260000.0,3,2,1710,6400,1,Não,0,boa,7,1976,Sem reforma,98023,47.3036,-122.377,12,Inverno,apart,antigo,Não,288438.44105691055,Sim,299000.0,39000.0
1445200190,284900.0,2,2,1160,982,2,Não,0,regular,7,2006,Sem reforma,98155,47.7675,-122.315,4,Primavera,apart,novo,Não,424819.3665158371,Sim,313390.0,28490.0
1929300052,740000.0,3,3,2200,3000,2,Não,0,regular,9,2002,Sem reforma,98109,47.6451,-122.35,10,Outono,apart,novo,Não,879623.6238532111,Sim,814000.0000000001,74000.00000000012
7211402115,230000.0,3,1,1120,7500,1,Não,0,regular,7,1965,Sem reforma,98146,47.5112,-122.359,9,Outono,apart,antigo,Não,363833.0,Sim,253000.00000000003,23000.00000000003
8091410080,267500.0,3,2,1650,7807,1,Não,0,regular,7,1986,Sem reforma,98030,47.3514,-122.167,7,Verão,apart,antigo,Não,297939.22134387353,Sim,294250.0,26750.0
6413600151,460000.0,3,2,1860,7232,1,Não,0,regular,7,1985,Sem reforma,98125,47.7165,-122.319,9,Outono,apart,antigo,Não,471731.67741935485,Sim,506000.00000000006,46000.00000000006
4036800170,453000.0,4,2,2120,7420,1,Não,0,boa,7,1956,Sem reforma,98008,47.6019,-122.13,6,Verão,casa,antigo,Não,645507.3780918728,Sim,520949.99999999994,67949.99999999994
5127100190,290000.0,3,2,1280,10716,1,Não,0,boa,7,1969,Sem reforma,98059,47.4755,-122.145,5,Inverno,apart,antigo,Não,495062.5483870968,Sim,333500.0,43500.0
9284801845,354000.0,3,2,1060,5750,1,Não,2,boa,7,1981,Sem reforma,98126,47.5512,-122.371,8,Inverno,apart,antigo,Não,425767.1875,Sim,407099.99999999994,53099.99999999994
3210200373,204950.0,4,2,1740,9344,1,Não,0,regular,7,1978,Sem reforma,98023,47.3196,-122.399,6,Verão,casa,antigo,Não,288438.44105691055,Sim,225445.00000000003,20495.00000000003
1854900430,675000.0,4,3,2990,5400,2,Não,0,regular,8,2005,Sem reforma,98074,47.6122,-122.009,4,Primavera,casa,novo,Não,689491.7172413793,Sim,742500.0000000001,67500.00000000012
7971300020,800000.0,5,2,2960,10960,1,Não,0,boa,7,1957,Sem reforma,98005,47.6162,-122.174,3,Primavera,casa,antigo,Não,810164.875,Sim,919999.9999999999,119999.99999999988
1542800010,472500.0,3,3,1650,3711,2,Não,0,regular,8,1996,Sem reforma,98052,47.6863,-122.093,9,Outono,apart,antigo,Não,646326.823117338,Sim,519750.00000000006,47250.00000000006
1433500050,549950.0,4,3,2720,13500,1,Não,0,regular,8,1969,Sem reforma,98007,47.6191,-122.145,12,Inverno,casa,antigo,Não,620480.6978417266,Sim,604945.0,54995.0
2071700010,340000.0,3,3,2580,7434,1,Não,0,regular,7,1963,Sem reforma,98133,47.7446,-122.332,11,Outono,apart,antigo,Não,388946.9731958763,Sim,374000.00000000006,34000.00000000006
421000430,225000.0,3,1,960,5512,1,Não,0,boa,6,1963,Sem reforma,98056,47.4944,-122.165,3,Primavera,apart,antigo,Não,421807.0866336634,Sim,258749.99999999997,33749.99999999997
2787460430,299950.0,2,2,1460,10506,1,Não,0,regular,7,1983,Sem reforma,98031,47.4048,-122.178,10,Outono,apart,antigo,Não,301169.04411764705,Sim,329945.0,29995.0
2436200185,829900.0,4,4,3840,4000,2,Não,0,regular,8,2001,Sem reforma,98105,47.6642,-122.291,2,Inverno,casa,novo,Não,862825.2314410481,Sim,912890.0000000001,82990.00000000012
9542830440,340000.0,4,3,2090,4200,2,Não,0,regular,7,2007,Sem reforma,98038,47.3659,-122.017,3,Primavera,casa,novo,Não,367328.5928449744,Sim,374000.00000000006,34000.00000000006
23500190,515000.0,4,3,2470,7800,1,Não,0,regular,8,1975,Sem reforma,98052,47.6913,-122.115,10,Outono,casa,antigo,Não,646326.823117338,Sim,566500.0,51500.0
3905030190,601000.0,4,3,2090,6906,2,Não,0,boa,8,1992,Sem reforma,98029,47.5718,-121.996,7,Verão,casa,antigo,Não,612202.528125,Sim,691150.0,90150.0
8079050010,470000.0,3,3,2070,8581,2,Não,0,regular,8,1994,Sem reforma,98059,47.5101,-122.151,5,Inverno,apart,antigo,Não,495062.5483870968,Sim,517000.00000000006,47000.00000000006
126059242,550000.0,3,2,1880,45738,1,Não,0,boa,8,1980,Sem reforma,98072,47.7662,-122.114,11,Outono,apart,antigo,Não,570583.3125,Sim,632500.0,82500.0
2944510080,242550.0,4,3,2060,7720,2,Não,0,regular,8,1995,Sem reforma,98023,47.2956,-122.374,12,Inverno,casa,antigo,Não,288438.44105691055,Sim,266805.0,24255.0
7019000050,367500.0,3,2,1410,9647,1,Não,0,regular,8,1961,Sem reforma,98177,47.7608,-122.361,5,Inverno,apart,antigo,Não,677390.8464566929,Sim,404250.00000000006,36750.00000000006
5706600170,204900.0,3,2,1390,8245,1,Não,0,excelente,7,1984,Sem reforma,98001,47.2669,-122.254,3,Primavera,apart,antigo,Não,281872.41782729805,Sim,245880.0,40980.0
7338000950,187000.0,3,2,1280,4452,2,Não,0,regular,6,1985,Sem reforma,98002,47.3344,-122.216,10,Outono,apart,antigo,Não,234606.7157360406,Sim,205700.00000000003,18700.00000000003
3323059027,340000.0,3,3,1720,28000,1,Não,0,boa,7,1958,Sem reforma,98058,47.4375,-122.176,2,Inverno,apart,antigo,Não,354699.78713968955,Sim,390999.99999999994,50999.99999999994
2697400020,400000.0,3,2,1350,7216,1,Não,0,regular,7,1964,Sem reforma,98177,47.7616,-122.365,10,Outono,apart,antigo,Não,677390.8464566929,Sim,440000.00000000006,40000.00000000006
3126049439,313000.0,2,2,870,747,2,Não,0,regular,8,2004,Sem reforma,98103,47.6967,-122.342,1,Inverno,apart,novo,Não,584868.7228714525,Sim,344300.0,31300.0
6662410020,471000.0,3,2,1640,10123,1,Não,0,regular,8,1977,Sem reforma,98011,47.7698,-122.167,3,Primavera,apart,antigo,Não,491538.8453608247,Sim,518100.00000000006,47100.00000000006
5710610670,530000.0,4,3,2370,9601,1,Não,0,regular,8,1976,Sem reforma,98027,47.5327,-122.054,7,Verão,casa,antigo,Não,617141.4209245743,Sim,583000.0,53000.0
7503000020,415000.0,4,3,1830,9548,2,Não,0,regular,7,1991,Sem reforma,98028,47.7379,-122.224,5,Inverno,casa,antigo,Não,462417.90780141845,Sim,456500.00000000006,41500.00000000006
1795920440,639500.0,4,3,2330,8994,2,Não,0,regular,8,1986,Sem reforma,98052,47.7264,-122.104,6,Verão,casa,antigo,Não,646326.823117338,Sim,703450.0,63950.0
3570000130,580379.0,4,3,2240,27820,1,Não,0,boa,8,1976,Sem reforma,98075,47.5936,-122.054,6,Verão,casa,antigo,Não,791444.187150838,Sim,667435.85,87056.84999999998
7853340430,378000.0,2,3,1700,2513,2,Não,0,regular,8,2009,Sem reforma,98065,47.5163,-121.878,11,Outono,apart,novo,Não,528399.3713355049,Sim,415800.00000000006,37800.00000000006
2473380010,265000.0,3,3,1750,9298,1,Não,0,boa,7,1969,Sem reforma,98058,47.4579,-122.164,1,Inverno,apart,antigo,Não,354699.78713968955,Sim,304750.0,39750.0
3306300630,212000.0,3,2,1100,9750,1,Não,0,boa,6,1967,Sem reforma,98023,47.2955,-122.362,9,Outono,apart,antigo,Não,288438.44105691055,Sim,243799.99999999997,31799.99999999997
8651402910,176000.0,2,1,770,5200,1,Não,0,excelente,6,1969,Sem reforma,98042,47.3627,-122.087,8,Inverno,apart,antigo,Não,311958.99268738576,Sim,211200.0,35200.0
3558000130,350000.0,3,3,2370,4632,2,Não,0,regular,7,2002,Sem reforma,98038,47.3794,-122.022,9,Outono,apart,novo,Não,367328.5928449744,Sim,385000.00000000006,35000.00000000006
3830210020,168000.0,3,1,1200,7210,1,Não,0,boa,6,1977,Sem reforma,98030,47.3729,-122.183,7,Verão,apart,antigo,Não,297939.22134387353,Sim,193199.99999999997,25199.99999999997
1774200190,580000.0,3,3,2660,32757,1,Não,0,boa,8,1975,Sem reforma,98077,47.7649,-122.098,4,Primavera,apart,antigo,Não,682639.9285714285,Sim,667000.0,87000.0
3715500170,442500.0,3,2,1600,10280,1,Não,0,regular,7,1977,Sem reforma,98034,47.725,-122.174,6,Verão,apart,antigo,Não,522211.4327808471,Sim,486750.00000000006,44250.00000000006
2436700655,515000.0,2,3,1330,1249,3,Não,0,regular,8,2004,Sem reforma,98105,47.6668,-122.285,3,Primavera,apart,novo,Não,862825.2314410481,Sim,566500.0,51500.0
305000170,659000.0,3,3,2510,6320,2,Não,0,regular,9,1996,Sem reforma,98075,47.5868,-122.033,6,Verão,apart,antigo,Não,791444.187150838,Sim,724900.0000000001,65900.00000000012
2570300130,414999.0,4,3,2150,10098,1,Não,0,regular,7,1963,Sem reforma,98034,47.7166,-122.201,3,Primavera,casa,antigo,Não,522211.4327808471,Sim,456498.9,41499.90000000002
